iata_code,lat,lon,name,type,iso3,iso_region,municipality
HGN,19.30130005,97.97579956,Mae Hong Son Airport,medium_airport,THA,TH-58,
CNX,18.76679993,98.96260071,Chiang Mai International Airport,large_airport,THA,TH-50,Chiang Mai
UTP,12.67990017,101.0049973,U-Tapao International Airport,medium_airport,THA,TH-21,Rayong
BKK,13.68109989,100.74700159999999,Suvarnabhumi Airport,large_airport,THA,TH-10,Bangkok
DMK,13.91259956,100.60700229999999,Don Mueang International Airport,large_airport,THA,TH-10,Bangkok
UTH,17.38640022,102.788002,Udon Thani Airport,medium_airport,THA,TH-41,Udon Thani
SNO,17.19510078,104.11900329999999,Sakon Nakhon Airport,medium_airport,THA,TH-47,
PXR,14.86830044,103.4980011,Surin Airport,medium_airport,THA,TH-32,Surin
KKC,16.46660042,102.7839966,Khon Kaen Airport,medium_airport,THA,TH-40,Khon Kaen
LOE,17.43910027,101.72200009999999,Loei Airport,medium_airport,THA,TH-42,
NNT,18.80789948,100.78299709999999,Nan Airport,medium_airport,THA,TH-55,
NAW,6.519919872000001,101.74299620000001,Narathiwat Airport,medium_airport,THA,TH-96,
TDX,12.27460003,102.3190002,Trat Airport,medium_airport,THA,TH-23,
DYU,38.54330063,68.82499695,Dushanbe Airport,medium_airport,TJK,TJ-RR,Dushanbe
TJU,37.98809814,69.80500031,Kulob Airport,medium_airport,TJK,TJ-KT,Kulyab
LBD,40.215400700000004,69.69470215,Khudzhand Airport,medium_airport,TJK,TJ-SU,Khudzhand
KQT,37.86640167,68.86470032,Qurghonteppa International Airport,medium_airport,TJK,TJ-KT,Kurgan-Tyube
BKN,39.480598,54.366001000000004,Balkanabat Airport,small_airport,TKM,TM-B,Balkanabat
ASB,37.986801,58.361000000000004,Ashgabat International Airport,large_airport,TKM,TM-A,Ashgabat
KRW,40.063301,53.007197999999995,Turkmenbashi Airport,medium_airport,TKM,TM-B,Krasnovodsk
MYP,37.6194,61.896702000000005,Mary Airport,medium_airport,TKM,TM-M,Mary
TAZ,41.761101000000004,59.826698,Daşoguz Airport,medium_airport,TKM,TM-D,Daşoguz
CRZ,39.08330154,63.61330032,Turkmenabat Airport,medium_airport,TKM,TM-L,Türkmenabat
DIL,-8.54640007,125.52600100000001,Presidente Nicolau Lobato International Airport,medium_airport,TLS,TL-DI,Dili
EUA,-21.37829971,-174.9579926,Kaufana Airport,small_airport,TON,TO-01,Eua Island
NFO,-15.57079983,-175.6329956,Mata'aho Airport,small_airport,TON,TO-03,"Angaha, Niuafo'ou Island"
HPA,-19.77700043,-174.3410034,Lifuka Island Airport,medium_airport,TON,TO-02,Lifuka
NTT,-15.977297,-173.791089,Kuini Lavenia Airport,small_airport,TON,TO-03,Niuatoputapu
VAV,-18.58530045,-173.9620056,Vava'u International Airport,medium_airport,TON,TO-05,Vava'u Island
TBU,-21.24119949,-175.1499939,Fua'amotu International Airport,medium_airport,TON,TO-04,Nuku'alofa
POS,10.59539986,-61.33720016,Piarco International Airport,medium_airport,TTO,TT-TUP,Port of Spain
TAB,11.14970016,-60.832199100000004,Tobago-Crown Point Airport,medium_airport,TTO,TT-WTO,Scarborough
TBJ,36.97999954,8.876939774,Tabarka 7 Novembre Airport,medium_airport,TUN,TN-32,Tabarka
TOE,33.93970108,8.110560417,Tozeur Nefta International Airport,medium_airport,TUN,TN-72,Tozeur
SFA,34.7179985,10.69099998,Sfax Thyna International Airport,medium_airport,TUN,TN-61,Sfax
NBE,36.075833,10.438611,Enfidha - Hammamet International Airport,large_airport,TUN,TN-51,Enfidha
DJE,33.875,10.775500300000001,Djerba Zarzis International Airport,medium_airport,TUN,TN-82,Djerba
GAE,33.87689972,10.10330009,Gabès Matmata International Airport,medium_airport,TUN,TN-81,Gabès
GAF,34.42200089,8.822500229,Gafsa Ksar International Airport,medium_airport,TUN,TN-71,Gafsa
MIR,35.758098600000004,10.75469971,Monastir Habib Bourguiba International Airport,medium_airport,TUN,TN-52,Monastir
TUN,36.85100174,10.22719955,Tunis Carthage International Airport,large_airport,TUN,TN-11,Tunis
HTY,36.36277771,36.28222275,Hatay Airport,medium_airport,TUR,TR-31,Hatay
ISE,37.85540009,30.36840057,Süleyman Demirel International Airport,large_airport,TUR,TR-32,Isparta
GZP,36.299217,32.300598,Gazipaşa Airport,medium_airport,TUR,TR-07,Gazipaşa
EDO,39.55459976,27.01379967,Balıkesir Körfez Airport,medium_airport,TUR,TR-10,Edremit
SZF,41.254501,36.567101,Samsun Çarşamba Airport,small_airport,TUR,TR-55,Samsun
BGG,38.85926056,40.59596252,Bingöl Çeltiksuyu Airport,small_airport,TUR,TR-12,Bingöl
OGU,40.966046999999996,38.080994,Ordu Giresun Airport,small_airport,TUR,TR-52,Ordu
YKO,37.5497,44.2381,Hakkari Yüksekova Airport,medium_airport,TUR,TR-30,Hakkari
IGD,39.97662735,43.87664795,Iğdır Airport,medium_airport,TUR,TR-76,Iğdır
SAW,40.89860153,29.30920029,Sabiha Gökçen International Airport,large_airport,TUR,TR-34,Istanbul
BJV,37.25059891,27.66430092,Milas Bodrum International Airport,large_airport,TUR,TR-48,Bodrum
MSR,38.74779892,41.66120148,Muş Airport,medium_airport,TUR,TR-49,Muş
MQM,37.22330093,40.63169861,Mardin Airport,medium_airport,TUR,TR-47,Mardin
CKZ,40.13769913,26.42679977,Çanakkale Airport,medium_airport,TUR,TR-17,Çanakkale
BZI,39.61930084,27.9260006,Balıkesir Merkez Airport,medium_airport,TUR,TR-10,
ISL,40.976898,28.8146,Atatürk International Airport,large_airport,TUR,TR-34,Istanbul
NAV,38.7719,34.5345,Nevşehir Kapadokya Airport,small_airport,TUR,TR-50,Nevşehir
DNZ,37.78559875,29.70129967,Çardak Airport,medium_airport,TUR,TR-20,Denizli
TJK,40.30743027,36.36740875,Tokat Airport,medium_airport,TUR,TR-60,Tokat
ASR,38.770401,35.49539948,Kayseri Erkilet Airport,medium_airport,TUR,TR-38,Kayseri
MLX,38.43529892,38.0909996,Malatya Erhaç Airport,medium_airport,TUR,TR-44,Malatya
VAS,39.813801,36.9035,Sivas Nuri Demirağ Airport,small_airport,TUR,TR-58,Sivas
MZH,40.829399,35.521999,Amasya Merzifon Airport,small_airport,TUR,TR-05,Amasya
KYA,37.979,32.561901,Konya Airport,medium_airport,TUR,TR-42,Konya
GZT,36.94720078,37.47869873,Gaziantep International Airport,large_airport,TUR,TR-27,Gaziantep
AYT,36.898701,30.800501,Antalya International Airport,large_airport,TUR,TR-07,Antalya
ADA,36.98220062,35.28039932,Adana Airport,large_airport,TUR,TR-01,Adana
ESB,40.12810135,32.99509811,Esenboğa International Airport,large_airport,TUR,TR-06,Ankara
ADB,38.29240036,27.15699959,Adnan Menderes International Airport,large_airport,TUR,TR-35,İzmir
USQ,38.68149948,29.47170067,Uşak Airport,small_airport,TUR,TR-64,Uşak
YEI,40.25519943,29.56259918,Bursa Yenişehir Airport,medium_airport,TUR,TR-16,Bursa
DLM,36.71310043,28.79249954,Dalaman International Airport,large_airport,TUR,TR-48,Dalaman
ADF,37.73139954,38.46889877,Adıyaman Airport,medium_airport,TUR,TR-02,Adıyaman
AJI,39.65454102,43.02597809,Ağrı Airport,medium_airport,TUR,TR-04,
KCM,37.53882599,36.95352173,Kahramanmaraş Airport,medium_airport,TUR,TR-46,Kahramanmaraş
NOP,42.01580048,35.06639862,Sinop Airport,small_airport,TUR,TR-57,Sinop
BAL,37.92900085,41.11660004,Batman Airport,medium_airport,TUR,TR-72,Batman
VAN,38.46820068,43.33229828,Van Ferit Melen Airport,medium_airport,TUR,TR-65,Van
SFQ,37.09429932,38.847099299999996,Şanlıurfa Airport,medium_airport,TUR,TR-63,Şanlıurfa
GNY,37.445663,38.895592,Şanlıurfa GAP Airport,medium_airport,TUR,TR-63,Şanlıurfa
TZX,40.99509811,39.78969955,Trabzon International Airport,large_airport,TUR,TR-61,Trabzon
ERZ,39.95650101,41.17020035,Erzurum International Airport,large_airport,TUR,TR-25,Erzurum
ERC,39.71020126,39.52700043,Erzincan Airport,medium_airport,TUR,TR-24,Erzincan
DIY,37.89390183,40.20100021,Diyarbakir Airport,medium_airport,TUR,TR-21,Diyarbakir
EZS,38.60689926,39.29140091,Elazığ Airport,medium_airport,TUR,TR-23,Elazığ
KZR,39.113079,30.128110999999997,Zafer Airport,small_airport,TUR,TR-43,Altıntaş
AOE,39.809898,30.5194,Anadolu Airport,medium_airport,TUR,TR-26,Eskişehir
TEQ,41.13819885,27.91909981,Tekirdağ Çorlu Airport,medium_airport,TUR,TR-59,Çorlu
KSY,40.56219864,43.11500168,Kars Airport,medium_airport,TUR,TR-36,Kars
NKT,37.3647,42.0582,Şırnak Şerafettin Elçi Airport,medium_airport,TUR,TR-73,Şırnak
IST,41.275278,28.751944,Istanbul Airport,large_airport,TUR,TR-34,Istanbul
FUN,-8.525,179.195999,Funafuti International Airport,medium_airport,TUV,TV-FUN,Funafuti
LZN,26.1598,119.958,Matsu Nangan Airport,medium_airport,TWN,TW-X-LK,Nangang Island
KNH,24.4279,118.359001,Kinmen Airport,large_airport,TWN,TW-X-KM,Shang-I
KYD,22.02700043,121.5350037,Lanyu Airport,medium_airport,TWN,TW-TTT,Orchid Island
TTT,22.75499916,121.10199740000002,Taitung Airport,medium_airport,TWN,TW-TTT,Taitung City
KHH,22.57710075,120.34999850000001,Kaohsiung International Airport,large_airport,TWN,TW-KHH,Kaohsiung City
MFK,26.224199,120.002998,Matsu Beigan Airport,medium_airport,TWN,TW-X-LK,Beigan Island
CYI,23.46179962,120.3929977,Chiayi Airport,medium_airport,TWN,TW-CYQ,Chiayi City
MZG,23.56870079,119.62799840000002,Makung Airport,medium_airport,TWN,TW-PEN,Makung City
PIF,22.70019913,120.4820023,Pingtung North Airport,medium_airport,TWN,TW-PIF,Pingtung
TSA,25.06940079,121.552002,Taipei Songshan Airport,medium_airport,TWN,TW-TPE,Taipei City
TPE,25.0777,121.233002,Taiwan Taoyuan International Airport,large_airport,TWN,TW-TAO,Taipei
HUN,24.0230999,121.61799620000001,Hualien Airport,medium_airport,TWN,TW-HUA,Hualien City
HCN,22.04109955,120.7300034,Hengchun Airport,medium_airport,TWN,TW-PIF,Hengchung
TNN,22.9503994,120.2060013,Tainan Airport,medium_airport,TWN,TW-TNN,Tainan City
RMQ,24.26469994,120.6210022,Taichung Ching Chuang Kang Airport,medium_airport,TWN,TW-TXG,Taichung City
MUZ,-1.5030000000000001,33.8021,Musoma Airport,small_airport,TZA,TZ-13,Musoma
ZNZ,-6.22202,39.224899,Abeid Amani Karume International Airport,large_airport,TZA,TZ-07,Zanzibar
TGT,-5.09236002,39.07120132,Tanga Airport,medium_airport,TZA,TZ-25,Tanga
TBO,-5.07638979,32.83330154,Tabora Airport,small_airport,TZA,TZ-24,Tabora
MWZ,-2.444489956,32.93270111,Mwanza Airport,medium_airport,TZA,TZ-18,Mwanza
SHY,-3.6093,33.5035,Shinyanga Airport,small_airport,TZA,TZ-22,Shinyanga
LDI,-9.85111,39.757801,Lindi Airport,small_airport,TZA,TZ-12,Lindi
JRO,-3.429409981,37.07450104,Kilimanjaro International Airport,medium_airport,TZA,TZ-26,Arusha
TKQ,-4.8862,29.6709,Kigoma Airport,small_airport,TZA,TZ-08,Kigoma
ARK,-3.367789984,36.63330078,Arusha Airport,medium_airport,TZA,TZ-01,Arusha
MBI,-8.919942,33.273981,Songwe Airport,medium_airport,TZA,TZ-14,Mbeya
DAR,-6.87811,39.202599,Julius Nyerere International Airport,large_airport,TZA,TZ-02,Dar es Salaam
BKZ,-1.3319999999999999,31.8212,Bukoba Airport,small_airport,TZA,TZ-05,Bukoba
MYW,-10.33909988,40.18180084,Mtwara Airport,medium_airport,TZA,TZ-17,Mtwara
SRT,1.727689981,33.62279892,Soroti Airport,medium_airport,UGA,UG-E,Soroti
OYG,3.64440012,31.76276207,Moyo Airport,small_airport,UGA,UG-N,Moyo
EBB,0.042386,32.443501,Entebbe International Airport,large_airport,UGA,UG-C,Kampala
RUA,3.049999952,30.91699982,Arua Airport,medium_airport,UGA,UG-N,Arua
ULU,2.8055601119999998,32.27180099,Gulu Airport,medium_airport,UGA,UG-N,Gulu
MPW,47.076099400000004,37.44960022,Mariupol International Airport,medium_airport,UKR,UA-14,Mariupol
VSG,48.41740036,39.37409973,Luhansk International Airport,medium_airport,UKR,UA-09,Luhansk
ODS,46.42679977,30.67650032,Odessa International Airport,large_airport,UKR,UA-51,Odessa
DNK,48.35720062,35.10060120000001,Dnipropetrovsk International Airport,medium_airport,UKR,UA-12,Dnipropetrovsk
OZH,47.86700058,35.31570053,Zaporizhzhia International Airport,medium_airport,UKR,UA-23,Zaporizhia
KWG,48.04330063,33.20999908,Kryvyi Rih International Airport,medium_airport,UKR,UA-12,Kryvyi Rih
RWN,50.60710144,26.14159966,Rivne International Airport,medium_airport,UKR,UA-19,Rivne
UDJ,48.63430023,22.26339912,Uzhhorod International Airport,medium_airport,UKR,UA-21,Uzhhorod
CWC,48.25930023,25.98080063,Chernivtsi International Airport,medium_airport,UKR,UA-77,Chernivtsi
LWO,49.8125,23.95610046,Lviv International Airport,medium_airport,UKR,UA-46,Lviv
KBP,50.34500122,30.894699100000004,Boryspil International Airport,large_airport,UKR,UA-32,Kiev
HRK,49.92480087,36.29000092,Kharkiv International Airport,large_airport,UKR,UA-63,Kharkiv
IEV,50.40194,30.451940000000004,Kiev Zhuliany International Airport,medium_airport,UKR,UA-32,Kiev
IFO,48.88420105,24.68610001,Ivano-Frankivsk International Airport,medium_airport,UKR,UA-26,Ivano-Frankivsk
KHE,46.6758,32.506401000000004,Kherson International Airport,small_airport,UKR,UA-65,Kherson
SIP,45.05220032,33.97510147,Simferopol International Airport,large_airport,UKR,UA-43,Simferopol
MVD,-34.838402,-56.0308,Carrasco International /General C L Berisso Airport,large_airport,URY,UY-CA,Montevideo
MEM,35.04240036,-89.97669983,Memphis International Airport,large_airport,USA,US-TN,Memphis
MLS,46.4280014,-105.88600159999999,Frank Wiley Field,medium_airport,USA,US-MT,Miles City
MLI,41.44850159,-90.50749969,Quad City International Airport,large_airport,USA,US-IL,Moline
MLB,28.10280037,-80.64530182,Melbourne International Airport,medium_airport,USA,US-FL,Melbourne
MKL,35.599899,-88.915604,McKellar-Sipes Regional Airport,medium_airport,USA,US-TN,Jackson
MKG,43.169498,-86.238197,Muskegon County Airport,medium_airport,USA,US-MI,Muskegon
MKE,42.94720078,-87.89659882,General Mitchell International Airport,large_airport,USA,US-WI,Milwaukee
MIA,25.79319954,-80.29060364,Miami International Airport,large_airport,USA,US-FL,Miami
MAF,31.94249916,-102.2020035,Midland International Airport,medium_airport,USA,US-TX,Midland
MHT,42.932598,-71.435699,Manchester-Boston Regional Airport,large_airport,USA,US-NH,Manchester
MHK,39.14099884,-96.67079926,Manhattan Regional Airport,medium_airport,USA,US-KS,Manhattan
MGW,39.64289856,-79.91629791,Morgantown Municipal Walter L. Bill Hart Field,medium_airport,USA,US-WV,Morgantown
DXE,32.438702,-90.103104,Bruce Campbell Field,small_airport,USA,US-MS,Madison
MBS,43.53290176,-84.07959747,MBS International Airport,large_airport,USA,US-MI,Saginaw
MCI,39.2976,-94.713898,Kansas City International Airport,large_airport,USA,US-MO,Kansas City
MCN,32.69279861,-83.64920044,Middle Georgia Regional Airport,medium_airport,USA,US-GA,Macon
MCO,28.42939949,-81.30899811,Orlando International Airport,large_airport,USA,US-FL,Orlando
MDT,40.19350052,-76.76339722,Harrisburg International Airport,medium_airport,USA,US-PA,Harrisburg
MDW,41.785999,-87.752403,Chicago Midway International Airport,large_airport,USA,US-IL,Chicago
GLH,33.48289871,-90.98560333,Mid Delta Regional Airport,medium_airport,USA,US-MS,Greenville
MLU,32.51089859,-92.03769684,Monroe Regional Airport,large_airport,USA,US-LA,Monroe
MGM,32.30059814,-86.39399719,Montgomery Regional (Dannelly Field) Airport,large_airport,USA,US-AL,Montgomery
MFR,42.37419891,-122.8730011,Rogue Valley International Medford Airport,medium_airport,USA,US-OR,Medford
MFE,26.17580032,-98.23860168,Mc Allen Miller International Airport,medium_airport,USA,US-TX,Mc Allen
MEI,32.33259964,-88.75189972,Key Field,medium_airport,USA,US-MS,Meridian
MOB,30.69120026,-88.24279785,Mobile Regional Airport,large_airport,USA,US-AL,Mobile
JAN,32.31119919,-90.07589722,Jackson-Medgar Wiley Evers International Airport,large_airport,USA,US-MS,Jackson
MOT,48.25939941,-101.2799988,Minot International Airport,medium_airport,USA,US-ND,Minot
FSM,35.33660126,-94.36740112,Fort Smith Regional Airport,large_airport,USA,US-AR,Fort Smith
FWA,40.97850037,-85.19509888,Fort Wayne International Airport,large_airport,USA,US-IN,Fort Wayne
GCC,44.34889984,-105.53900149999998,Gillette Campbell County Airport,medium_airport,USA,US-WY,Gillette
GCK,37.92750168,-100.72399899999999,Garden City Regional Airport,medium_airport,USA,US-KS,Garden City
GCN,35.95240021,-112.14700320000001,Grand Canyon National Park Airport,medium_airport,USA,US-AZ,Grand Canyon
KBC,66.27400208,-145.8240051,Birch Creek Airport,small_airport,USA,US-AK,Birch Creek
KKI,60.90480042,-161.4219971,Akiachak Airport,small_airport,USA,US-AK,Akiachak
GEG,47.61989975,-117.5339966,Spokane International Airport,large_airport,USA,US-WA,Spokane
GFK,47.949298999999996,-97.176102,Grand Forks International Airport,medium_airport,USA,US-ND,Grand Forks
GGG,32.38399887,-94.71150208,East Texas Regional Airport,medium_airport,USA,US-TX,Longview
LYH,37.3266983,-79.20040131,Lynchburg Regional Preston Glenn Field,medium_airport,USA,US-VA,Lynchburg
MOD,37.62580109,-120.9540024,Modesto City Co-Harry Sham Field,medium_airport,USA,US-CA,Modesto
GJT,39.12239838,-108.52700039999999,Grand Junction Regional Airport,medium_airport,USA,US-CO,Grand Junction
OAK,37.721298,-122.221001,Metropolitan Oakland International Airport,large_airport,USA,US-CA,Oakland
YUM,32.65660095,-114.6060028,Yuma MCAS/Yuma International Airport,medium_airport,USA,US-AZ,Yuma
MYR,33.67969894,-78.92829895,Myrtle Beach International Airport,medium_airport,USA,US-SC,Myrtle Beach
MVY,41.39310074,-70.61430359,Martha's Vineyard Airport,small_airport,USA,US-MA,Martha's Vineyard
MSY,29.99340057,-90.25800323,Louis Armstrong New Orleans International Airport,large_airport,USA,US-LA,New Orleans
MSS,44.93579865,-74.84559631,Massena International Richards Field,medium_airport,USA,US-NY,Massena
MSP,44.882,-93.221802,Minneapolis-St Paul International/Wold-Chamberlain Airport,large_airport,USA,US-MN,Minneapolis
MSO,46.91630173,-114.0910034,Missoula International Airport,medium_airport,USA,US-MT,Missoula
MSN,43.13990021,-89.33750153,Dane County Regional Truax Field,large_airport,USA,US-WI,Madison
MSL,34.74530029,-87.61019897,Northwest Alabama Regional Airport,medium_airport,USA,US-AL,Muscle Shoals
MRY,36.587001799999996,-121.84300230000001,Monterey Peninsula Airport,medium_airport,USA,US-CA,Monterey
OGD,41.19589996,-112.012001,Ogden Hinckley Airport,medium_airport,USA,US-UT,Ogden
GGW,48.212502,-106.614998,Wokal Field/Glasgow-Valley County Airport,medium_airport,USA,US-MT,Glasgow
GSP,34.89569855,-82.21890259,Greenville Spartanburg International Airport,large_airport,USA,US-SC,Greenville
FCA,48.3105011,-114.2559967,Glacier Park International Airport,medium_airport,USA,US-MT,Kalispell
HSV,34.6371994,-86.77510071,Huntsville International Carl T Jones Field,large_airport,USA,US-AL,Huntsville
LBB,33.663601,-101.822998,Lubbock Preston Smith International Airport,large_airport,USA,US-TX,Lubbock
HTS,38.36669922,-82.55799866,Tri-State/Milton J. Ferguson Field,large_airport,USA,US-WV,Huntington
LAX,33.942501,-118.407997,Los Angeles International Airport,large_airport,USA,US-CA,Los Angeles
LAS,36.08010101,-115.15200039999999,McCarran International Airport,large_airport,USA,US-NV,Las Vegas
LAR,41.31209946,-105.6750031,Laramie Regional Airport,medium_airport,USA,US-WY,Laramie
LAN,42.77870178,-84.58740234,Capital City Airport,medium_airport,USA,US-MI,Lansing
JST,40.31610107,-78.83390045,John Murtha Johnstown Cambria County Airport,medium_airport,USA,US-PA,Johnstown
FSD,43.58200073,-96.74189758,Joe Foss Field Airport,medium_airport,USA,US-SD,Sioux Falls
JMS,46.92969894,-98.67819977,Jamestown Regional Airport,medium_airport,USA,US-ND,Jamestown
JLN,37.15179825,-94.49829865,Joplin Regional Airport,large_airport,USA,US-MO,Joplin
JFK,40.639801,-73.7789,John F Kennedy International Airport,large_airport,USA,US-NY,New York
JBR,35.83169937,-90.64640045,Jonesboro Municipal Airport,medium_airport,USA,US-AR,Jonesboro
HVN,41.26369858,-72.88680267,Tweed New Haven Airport,medium_airport,USA,US-CT,New Haven
HYA,41.66930008,-70.28040314,Barnstable Municipal Boardman Polando Field,medium_airport,USA,US-MA,Hyannis
JFN,41.77799988,-80.69550323,Northeast Ohio Regional Airport,small_airport,USA,US-OH,Ashtabula
IAD,38.94449997,-77.45580292,Washington Dulles International Airport,large_airport,USA,US-DC,Washington
JAC,43.6072998,-110.737999,Jackson Hole Airport,medium_airport,USA,US-WY,Jackson
ITH,42.49100113,-76.45839691,Ithaca Tompkins Regional Airport,medium_airport,USA,US-NY,Ithaca
ISP,40.79520035,-73.10019684,Long Island Mac Arthur Airport,medium_airport,USA,US-NY,Islip
IRK,40.09349823,-92.54489899,Kirksville Regional Airport,medium_airport,USA,US-MO,Kirksville
IPT,41.2417984,-76.9210968,Williamsport Regional Airport,medium_airport,USA,US-PA,Williamsport
INL,48.56620026,-93.40309906,Falls International Airport,medium_airport,USA,US-MN,International Falls
HRO,36.26150131,-93.15470123,Boone County Airport,medium_airport,USA,US-AR,Harrison
IND,39.7173,-86.294403,Indianapolis International Airport,large_airport,USA,US-IN,Indianapolis
ILG,39.67869949,-75.60649872,New Castle Airport,medium_airport,USA,US-DE,Wilmington
IGM,35.2594986,-113.9380035,Kingman Airport,small_airport,USA,US-AZ,Kingman
IFP,35.15739822,-114.5599976,Laughlin Bullhead International Airport,small_airport,USA,US-AZ,Bullhead City
IDA,43.514599,-112.070999,Idaho Falls Regional Airport,medium_airport,USA,US-ID,Idaho Falls
ICT,37.649899,-97.433098,Wichita Eisenhower National Airport,large_airport,USA,US-KS,Wichita
IAH,29.984399800000002,-95.34140015,George Bush Intercontinental Houston Airport,large_airport,USA,US-TX,Houston
ILM,34.27059937,-77.90260315,Wilmington International Airport,medium_airport,USA,US-NC,Wilmington
HRL,26.22850037,-97.65440369,Valley International Airport,medium_airport,USA,US-TX,Harlingen
HPN,41.06700134,-73.70760345,Westchester County Airport,medium_airport,USA,US-NY,White Plains
LBE,40.27590179,-79.40480042,Arnold Palmer Regional Airport,medium_airport,USA,US-PA,Latrobe
GSO,36.09780121,-79.93730164,Piedmont Triad International Airport,large_airport,USA,US-NC,Greensboro
